Date,Open,High,Low,Close,Adj Close,Volume
2015-08-31,23699.000000,23830.199219,23105.000000,23210.449219,22291.818359,30180
2015-09-01,23011.099609,23247.000000,22355.650391,22763.250000,21862.322266,29147
2015-09-02,23188.000000,23188.000000,22321.250000,22427.550781,21539.904297,30029
2015-09-03,22687.000000,22687.000000,22050.000000,22157.750000,21280.783203,24445
2015-09-04,22150.000000,22157.800781,21580.050781,21819.699219,20956.113281,21051
2015-09-07,21850.000000,21850.150391,20900.000000,21155.800781,20318.490234,19643
2015-09-08,21102.099609,21833.699219,20741.050781,21648.849609,20792.025391,26837
2015-09-09,21899.000000,22239.900391,21475.000000,21634.599609,20778.341797,39010
2015-09-10,21300.000000,22293.000000,21010.000000,21988.849609,21118.570313,26238
2015-09-11,22245.000000,22444.750000,21801.500000,21931.599609,21063.585938,17816
2015-09-14,22100.000000,22389.250000,21845.000000,22303.500000,21420.767578,17317
2015-09-15,22303.500000,22350.000000,21875.000000,22110.000000,21234.923828,19079
2015-09-16,22149.000000,22300.000000,21580.099609,21741.699219,20881.201172,17136
2015-09-18,21899.000000,22363.949219,21612.000000,21879.449219,21013.498047,38084
2015-09-21,21639.900391,21819.849609,21400.000000,21595.250000,20740.548828,25197
2015-09-22,21800.000000,21899.000000,20831.000000,20908.599609,20081.076172,44348
2015-09-23,20700.000000,20700.000000,19925.099609,20266.099609,19464.003906,77304
2015-09-24,20301.199219,20623.800781,20100.000000,20306.750000,19503.042969,34790
2015-09-28,20430.500000,20565.900391,20001.000000,20092.150391,19296.937500,17748
2015-09-29,19900.000000,20377.949219,19082.800781,19558.500000,18784.408203,80365
2015-09-30,19499.000000,19579.949219,19190.000000,19386.800781,18619.501953,58092
2015-10-01,19525.000000,19649.000000,19211.650391,19306.400391,18542.287109,34727
2015-10-05,19400.000000,20325.000000,19400.000000,20246.099609,19444.792969,49926
2015-10-06,20549.800781,20948.849609,20455.000000,20708.500000,19888.894531,42363
2015-10-07,20894.000000,21480.000000,20650.050781,21423.800781,20575.880859,45607
2015-10-08,21420.000000,21498.949219,21033.000000,21367.199219,20521.523438,25426
2015-10-09,21388.699219,21659.449219,21201.000000,21271.400391,20429.515625,25626
2015-10-12,21293.000000,21350.000000,21030.949219,21105.050781,20269.751953,10593
2015-10-13,21146.000000,21320.000000,20834.699219,21226.449219,20386.341797,15991
2015-10-14,21247.800781,21330.000000,21000.000000,21185.949219,20347.447266,12406
2015-10-15,21195.500000,21350.000000,21075.099609,21133.250000,20296.833984,14206
2015-10-16,21240.000000,21279.500000,20940.000000,21050.000000,20216.876953,20251
2015-10-19,21111.000000,21265.000000,20926.000000,21132.449219,20296.064453,12285
2015-10-20,21200.000000,21630.000000,20991.699219,21562.599609,20709.189453,21002
2015-10-21,21566.000000,21895.000000,21566.000000,21743.199219,20882.640625,16995
2015-10-23,21900.000000,22049.900391,21675.000000,21743.449219,20882.880859,18613
2015-10-26,21804.900391,21968.000000,21450.550781,21521.900391,20670.099609,23701
2015-10-27,21500.000000,21780.000000,21460.300781,21624.349609,20768.494141,16184
2015-10-28,21575.000000,21752.699219,21012.000000,21142.750000,20305.957031,20813
2015-10-29,21140.050781,21307.000000,21000.000000,21067.449219,20233.638672,20537
2015-10-30,21067.449219,21247.949219,20398.800781,20457.500000,19647.826172,25832
2015-11-02,20460.199219,20635.750000,20116.000000,20521.750000,19709.533203,11538
2015-11-03,20632.099609,20890.000000,20600.000000,20700.099609,19880.826172,9950
2015-11-04,20720.949219,20840.050781,20171.199219,20264.150391,19462.130859,12448
2015-11-05,20254.000000,20337.300781,19840.500000,19892.599609,19105.283203,22513
2015-11-06,19900.000000,20185.099609,19273.000000,19365.250000,18598.806641,45837
2015-11-09,19001.000000,19519.500000,18966.900391,19317.900391,18553.330078,20624
2015-11-10,19300.000000,19317.000000,19010.000000,19102.699219,18346.646484,15849
2015-11-13,19140.000000,19258.500000,18764.050781,18986.800781,18235.335938,24145
2015-11-16,19090.000000,19276.449219,18784.050781,19157.599609,18399.373047,18399
2015-11-17,19340.000000,19601.000000,19206.949219,19398.900391,18631.125000,16827
2015-11-18,19497.000000,19592.000000,19071.250000,19135.500000,18378.150391,26770
2015-11-19,19225.000000,19384.250000,19081.150391,19200.000000,18440.097656,22297
2015-11-20,19000.000000,19419.949219,18498.849609,19049.699219,18295.746094,61157
2015-11-23,19101.000000,19200.000000,18900.000000,19014.050781,18261.509766,13627
2015-11-24,18649.000000,18699.000000,18290.199219,18435.750000,17706.093750,60582
2015-11-26,18400.050781,18650.000000,18112.750000,18447.050781,17716.949219,38416
2015-11-27,18550.000000,19000.000000,18389.699219,18863.099609,18116.531250,36665
2015-11-30,18898.800781,19057.900391,18550.000000,18721.599609,17980.632813,43408
2015-12-01,18850.000000,18900.000000,18620.000000,18692.050781,17952.251953,33294
2015-12-02,18602.150391,18686.849609,18440.000000,18593.800781,17857.890625,31061
2015-12-03,18593.000000,18629.900391,18381.000000,18493.650391,17761.701172,18003
2015-12-04,18493.500000,18542.699219,18319.349609,18376.349609,17649.046875,13001
2015-12-07,18450.000000,18670.000000,18400.000000,18496.050781,17764.009766,12853
2015-12-08,18500.000000,18630.000000,18405.750000,18509.300781,17776.734375,8937
2015-12-09,18509.300781,18535.949219,18310.099609,18342.050781,17616.103516,13726
2015-12-10,18400.000000,18750.000000,18330.349609,18593.449219,17857.552734,13044
2015-12-11,18773.800781,18773.800781,18063.849609,18221.949219,17500.755859,14380
2015-12-14,18348.849609,18450.000000,18005.000000,18211.949219,17491.154297,16082
2015-12-15,18180.000000,18900.000000,18125.300781,18840.400391,18094.730469,27036
2015-12-16,18900.000000,19112.000000,18640.349609,18718.199219,17977.367188,19315
2015-12-17,18900.000000,18980.000000,18200.000000,18341.449219,17615.527344,27310
2015-12-18,18301.000000,18499.000000,18155.000000,18215.550781,17494.611328,34004
2015-12-21,18399.900391,18399.900391,18225.000000,18287.400391,17563.617188,11981
2015-12-22,18380.000000,18500.000000,17873.050781,18036.000000,17322.167969,46292
2015-12-23,18299.000000,18299.000000,18127.650391,18217.400391,17496.384766,9022
2015-12-24,18210.000000,18350.000000,18140.000000,18205.250000,17484.718750,6130
2015-12-28,18250.000000,18450.000000,18250.000000,18410.699219,17682.037109,12711
2015-12-29,18439.000000,18624.750000,18370.449219,18549.750000,17815.582031,8684
2015-12-30,18525.000000,18699.000000,18354.650391,18574.050781,17838.921875,11524
2015-12-31,18580.000000,18740.050781,18550.000000,18647.949219,17909.896484,21369
2016-01-01,18650.000000,19300.000000,18570.000000,19199.099609,18439.232422,19323
2016-01-04,19199.000000,19420.000000,18740.000000,18815.650391,18070.960938,21211
2016-01-05,18899.949219,19030.849609,18572.000000,18632.699219,17895.250000,18359
2016-01-06,18602.050781,18897.099609,18569.900391,18721.750000,17980.775391,14987
2016-01-07,18720.000000,18720.000000,18150.000000,18306.949219,17582.390625,21853
2016-01-08,18401.699219,18500.000000,18150.000000,18223.599609,17502.339844,13280
2016-01-11,18180.000000,18290.000000,17962.900391,18108.400391,17391.701172,10744
2016-01-12,18200.000000,18259.449219,18020.000000,18131.849609,17414.220703,17092
2016-01-13,18270.000000,18303.199219,17817.000000,18001.849609,17289.369141,26593
2016-01-14,17930.000000,18190.650391,17632.699219,18050.449219,17336.044922,18408
2016-01-15,18010.000000,18197.099609,17802.500000,17867.500000,17160.337891,64885
2016-01-18,17868.000000,18093.000000,17700.050781,17844.000000,17137.765625,13944
2016-01-19,17844.000000,18090.000000,17745.349609,18010.900391,17298.060547,34476
2016-01-20,18000.000000,18195.000000,17666.599609,17898.800781,17190.396484,17630
2016-01-21,18000.000000,18107.849609,17355.800781,17475.599609,16783.945313,20116
2016-01-22,17600.000000,17757.250000,17230.900391,17303.900391,16619.039063,31882
2016-01-25,17400.050781,17572.099609,17238.750000,17485.849609,16793.789063,7935
2016-01-27,17540.000000,17624.849609,17240.050781,17283.800781,16599.738281,10885
2016-01-28,17320.000000,17447.900391,16855.000000,16956.050781,16284.958984,16747
2016-01-29,16991.000000,17679.949219,16991.000000,17495.949219,16803.492188,16908
2016-02-01,17650.000000,17788.900391,17166.000000,17188.400391,16508.113281,12459
2016-02-02,17250.000000,17310.000000,16957.849609,17012.800781,16339.463867,13295
2016-02-03,16900.000000,16962.750000,16655.050781,16744.449219,16081.734375,9577
2016-02-04,16800.050781,17117.000000,16710.000000,16978.849609,16306.858398,12855
2016-02-05,17260.000000,17650.000000,15900.000000,16089.099609,15452.321289,107805
2016-02-08,16280.000000,16575.000000,16150.000000,16395.250000,15746.355469,30932
2016-02-09,16368.000000,16451.150391,16100.250000,16354.349609,15707.073242,11931
2016-02-10,16305.000000,16406.000000,16170.049805,16383.799805,15735.358398,13816
2016-02-11,16449.000000,16449.000000,16100.150391,16250.000000,15606.852539,21390
2016-02-12,16250.000000,16449.949219,15736.049805,15948.299805,15317.094727,17733
2016-02-15,16150.000000,16800.000000,15945.700195,16447.150391,15796.199219,16414
2016-02-16,16447.000000,16537.650391,16149.950195,16208.099609,15566.611328,13556
2016-02-17,16230.000000,16328.000000,15850.799805,16140.849609,15502.021484,11680
2016-02-18,16311.000000,16434.599609,16201.299805,16380.400391,15732.092773,9942
2016-02-19,16445.000000,16900.000000,16250.049805,16804.000000,16138.927734,11596
2016-02-22,16900.000000,17486.949219,16890.000000,17314.699219,16629.416016,31902
2016-02-23,17350.300781,17450.000000,16750.000000,16848.099609,16181.281250,14972
2016-02-24,16800.000000,16999.000000,16500.000000,16520.199219,15866.359375,10987
2016-02-25,16598.000000,16738.900391,16111.000000,16335.099609,15688.584961,21483
2016-02-26,16460.000000,16779.000000,16450.000000,16711.150391,16049.753906,12944
2016-02-29,16730.000000,17227.199219,16376.900391,16736.500000,16074.099609,24574
2016-03-01,16929.949219,17138.400391,16740.349609,17024.949219,16351.130859,10614
2016-03-02,17110.000000,17240.000000,16780.000000,16875.849609,16207.933594,13565
2016-03-03,17200.000000,17375.000000,16861.000000,17287.849609,16603.626953,12129
2016-03-04,17430.000000,17430.000000,17063.849609,17258.150391,16575.103516,11294
2016-03-08,17201.000000,17550.000000,17135.400391,17441.250000,16750.953125,13039
2016-03-09,17441.300781,17999.000000,17199.550781,17932.949219,17223.195313,20095
2016-03-10,18127.000000,18127.000000,17702.000000,17878.099609,17170.515625,7613
2016-03-11,17939.800781,18242.000000,17851.000000,18016.300781,17303.244141,26563
2016-03-14,18150.000000,18418.650391,17750.000000,17991.000000,17278.949219,17159
2016-03-15,18000.000000,18206.550781,17819.150391,18128.550781,17411.054688,13525
2016-03-16,18250.000000,18300.000000,17910.000000,18032.449219,17318.755859,27771
2016-03-17,18198.000000,18299.000000,18102.050781,18205.750000,17485.199219,21391
2016-03-18,18245.000000,18850.000000,18002.150391,18774.099609,18031.052734,43610
2016-03-21,18734.099609,19480.000000,18734.099609,19350.750000,18584.880859,29607
2016-03-22,19370.000000,20410.000000,19328.699219,20172.599609,19374.203125,38670
2016-03-23,20150.000000,20543.599609,19935.500000,20217.500000,19417.328125,35765
2016-03-28,20150.000000,20640.150391,20000.000000,20447.050781,19637.792969,25311
2016-03-29,20351.000000,20690.000000,20351.000000,20587.199219,19772.392578,14726
2016-03-30,20679.800781,20836.150391,20475.400391,20733.199219,19912.615234,14843
2016-03-31,20699.000000,21000.000000,20426.000000,20784.500000,19961.884766,36807
2016-04-01,20825.000000,20825.000000,19723.949219,19888.550781,19101.398438,34323
2016-04-04,20140.000000,20312.250000,19815.699219,20082.099609,19287.283203,17053
2016-04-05,19805.699219,20165.000000,19703.599609,19814.099609,19029.890625,14650
2016-04-06,19860.000000,19999.000000,19150.000000,19237.949219,18476.542969,20565
2016-04-07,19299.000000,19448.050781,18890.099609,18916.150391,18167.484375,17122
2016-04-08,18900.000000,19093.949219,18850.000000,18993.349609,18241.628906,10588
2016-04-11,18993.349609,20099.000000,18993.349609,19984.300781,19193.355469,26965
2016-04-12,20075.000000,20195.000000,19833.349609,19972.500000,19182.025391,16966
2016-04-13,20200.000000,20250.000000,19950.000000,20029.050781,19236.337891,15074
2016-04-18,20229.300781,20250.000000,19734.199219,20060.650391,19266.685547,13785
2016-04-20,20080.849609,20299.000000,19917.550781,19988.050781,19196.958984,12408
2016-04-21,19987.000000,20189.000000,19619.949219,19792.849609,19009.480469,10187
2016-04-22,19786.000000,20053.099609,19748.150391,19788.000000,19004.822266,8063
2016-04-25,19820.000000,20099.000000,19650.000000,19845.150391,19059.712891,7489
2016-04-26,19850.000000,20400.000000,19800.000000,20361.050781,19555.197266,16945
2016-04-27,20321.000000,20358.099609,20120.349609,20227.400391,19426.835938,8928
2016-04-28,20150.000000,20330.000000,19847.199219,19948.900391,19159.359375,13957
2016-04-29,19948.000000,20099.750000,19544.900391,19664.000000,18885.736328,10962
2016-05-02,19660.000000,19849.800781,19500.099609,19604.449219,18828.539063,7944
2016-05-03,19595.000000,19903.949219,19350.000000,19436.300781,18667.046875,16606
2016-05-04,19402.000000,19534.900391,19251.150391,19284.849609,18521.591797,9087
2016-05-05,19474.000000,19474.000000,19037.400391,19094.449219,18338.724609,7940
2016-05-06,19100.000000,19273.949219,18964.000000,19127.949219,18370.898438,6241
2016-05-09,19200.000000,20050.000000,19051.250000,19971.000000,19180.582031,15229
2016-05-10,20000.000000,20050.000000,19670.000000,19696.800781,18917.234375,10914
2016-05-11,19598.550781,20100.000000,19276.050781,20046.099609,19252.708984,20076
2016-05-12,19980.000000,21029.449219,19946.000000,20925.250000,20097.068359,29685
2016-05-13,20850.000000,21084.750000,20501.000000,20676.150391,19857.826172,22362
2016-05-16,20650.099609,21412.000000,20640.000000,21363.599609,20518.066406,20703
2016-05-17,21270.000000,21850.000000,21100.000000,21603.300781,20748.281250,28245
2016-05-18,21375.099609,21480.000000,20890.000000,21052.849609,20219.613281,20061
2016-05-19,21103.000000,21312.400391,20880.000000,20988.099609,20157.425781,22700
2016-05-20,20960.000000,21250.000000,20940.000000,21049.550781,20216.447266,10185
2016-05-23,21114.000000,21394.000000,20866.400391,21057.300781,20223.890625,11884
2016-05-24,21050.000000,21350.000000,20524.800781,21221.650391,20381.732422,17793
2016-05-25,21400.000000,22144.500000,21200.000000,21894.849609,21028.289063,87836
2016-05-26,22200.000000,22207.000000,21681.349609,21817.349609,20953.857422,21427
2016-05-27,21817.400391,22099.000000,21654.250000,21947.000000,21078.378906,18004
2016-05-30,21811.000000,22399.900391,21811.000000,22217.199219,21337.880859,15763
2016-05-31,22220.000000,22541.050781,21900.000000,22347.550781,21463.076172,30374
2016-06-01,22300.050781,22485.550781,22106.300781,22266.800781,21385.519531,18590
2016-06-02,22199.949219,22249.949219,22013.000000,22074.449219,21200.781250,18902
2016-06-03,22075.000000,22449.250000,22075.000000,22269.349609,21387.964844,32609
2016-06-06,22269.000000,22340.000000,22113.599609,22191.699219,21313.392578,9876
2016-06-07,22210.000000,22450.000000,22210.000000,22358.250000,21473.347656,21566
2016-06-08,22225.000000,22385.000000,22180.000000,22244.550781,21364.150391,10531
2016-06-09,22185.000000,22292.349609,21721.599609,21799.599609,21017.119141,14763
2016-06-10,21725.000000,21900.000000,21400.000000,21492.449219,20720.992188,12332
2016-06-13,21350.000000,21699.699219,21201.050781,21597.949219,20822.707031,14930
2016-06-14,21600.250000,21930.000000,21400.000000,21821.099609,21037.843750,10166
2016-06-15,21801.000000,21999.449219,21644.849609,21881.550781,21096.128906,7062
2016-06-16,21754.000000,21890.000000,21615.000000,21830.050781,21046.476563,8273
2016-06-17,21811.000000,22160.349609,21811.000000,22075.599609,21283.210938,10205
2016-06-20,21850.000000,22256.000000,21820.000000,22091.150391,21298.205078,8961
2016-06-21,22150.000000,22200.000000,21876.300781,21981.199219,21192.199219,6453
2016-06-22,21981.000000,22000.000000,21670.000000,21735.050781,20954.886719,9453
2016-06-23,21735.000000,21914.250000,21610.050781,21850.599609,21066.287109,8320
2016-06-24,21444.000000,21989.650391,20832.000000,21159.750000,20400.236328,26480
2016-06-27,21159.000000,21230.000000,20800.000000,20930.699219,20179.406250,18299
2016-06-28,20807.099609,21560.000000,20807.099609,21523.400391,20750.832031,15972
2016-06-29,22222.000000,22800.000000,22151.849609,22686.199219,21871.892578,55617
2016-06-30,22900.000000,23098.000000,22466.400391,22648.750000,21835.787109,34040
2016-07-01,22700.000000,22900.000000,22511.000000,22684.300781,21870.064453,30630
2016-07-04,22375.050781,22375.050781,22125.000000,22249.000000,21450.384766,23061
2016-07-05,22260.000000,22598.000000,22250.000000,22538.599609,21729.593750,12329
2016-07-07,22502.500000,22774.500000,22392.849609,22729.349609,21913.496094,14804
2016-07-08,22700.000000,22850.150391,22510.000000,22789.150391,21971.150391,10631
2016-07-11,22925.000000,23480.449219,22850.000000,23383.449219,22544.117188,19384
2016-07-12,23400.000000,23539.250000,22916.000000,23454.949219,22613.048828,13572
2016-07-13,23400.000000,23449.949219,23125.000000,23239.550781,22405.384766,10644
2016-07-14,23050.099609,23500.000000,23050.000000,23428.900391,22587.935547,7991
2016-07-15,23410.900391,23960.000000,23410.000000,23907.599609,23049.453125,17922
2016-07-18,23945.000000,24176.949219,23800.000000,24033.150391,23170.498047,10214
2016-07-19,24000.000000,24497.699219,23932.849609,24390.349609,23514.873047,16127
2016-07-20,24301.000000,24990.000000,24301.000000,24898.800781,24005.076172,23478
2016-07-21,24900.000000,25086.599609,24458.199219,24528.650391,23648.210938,17069
2016-07-22,24528.650391,24796.550781,24110.000000,24315.699219,23442.900391,14097
2016-07-25,24315.000000,24590.000000,24315.000000,24465.500000,23587.328125,18614
2016-07-26,24350.000000,24525.000000,23925.000000,24060.599609,23196.960938,9235
2016-07-27,24060.000000,24333.400391,24001.000000,24082.050781,23217.642578,10391
2016-07-28,24082.050781,24936.550781,23862.599609,24636.349609,23752.042969,21196
2016-07-29,24750.000000,25141.099609,24750.000000,24976.550781,24080.035156,15537
2016-08-01,25025.000000,25249.949219,24600.000000,24721.949219,23834.570313,11048
2016-08-02,24710.000000,24999.000000,24334.150391,24453.449219,23575.708984,7984
2016-08-03,24453.449219,24899.000000,24323.949219,24753.949219,23865.423828,11777
2016-08-04,24823.949219,25029.900391,24500.000000,24957.250000,24061.427734,11320
2016-08-05,25050.000000,25100.000000,24765.449219,25035.099609,24136.482422,15223
2016-08-08,25100.050781,25500.000000,25100.050781,25442.349609,24529.113281,23740
2016-08-09,25500.000000,25550.000000,25055.050781,25379.250000,24468.277344,10940
2016-08-10,25499.000000,25670.849609,24985.000000,25022.000000,24123.853516,11891
2016-08-11,25022.000000,25250.000000,24551.000000,24781.050781,23891.552734,22825
2016-08-12,24781.000000,24799.949219,23954.300781,24548.300781,23667.156250,47233
2016-08-16,24548.000000,24548.000000,23852.550781,24002.900391,23141.332031,30957
2016-08-17,24002.000000,24169.250000,23826.050781,23975.099609,23114.529297,17699
2016-08-18,23976.000000,24325.000000,23976.000000,24090.949219,23226.220703,12368
2016-08-19,24150.000000,24249.949219,23853.000000,23980.050781,23119.302734,15973
2016-08-22,24014.650391,24294.000000,23645.050781,23695.550781,22845.015625,12204
2016-08-23,23750.000000,23856.199219,23475.000000,23598.449219,22751.398438,12212
2016-08-24,23598.000000,23800.000000,23300.000000,23678.650391,22828.724609,8534
2016-08-25,23784.000000,24100.050781,23561.199219,23771.849609,22918.574219,22305
2016-08-26,23700.000000,23853.900391,23591.150391,23695.349609,22844.820313,9629
2016-08-29,23750.000000,23999.949219,23560.099609,23764.150391,22911.152344,7964
2016-08-30,23770.000000,24805.000000,23770.000000,24734.250000,23846.433594,24945
2016-08-31,24530.000000,24699.449219,24075.000000,24167.800781,23300.314453,25207
2016-09-01,24280.000000,24629.949219,23957.000000,24118.099609,23252.394531,13804
2016-09-02,24399.000000,24439.900391,23902.000000,24010.849609,23148.996094,12728
2016-09-06,24051.000000,24500.000000,24051.000000,24460.150391,23582.169922,14683
2016-09-07,24470.000000,24844.250000,24211.000000,24267.650391,23396.582031,11188
2016-09-08,24350.000000,24575.000000,24292.099609,24447.699219,23570.167969,10301
2016-09-09,24450.000000,24450.000000,24070.000000,24164.050781,23296.699219,18427
2016-09-12,23950.000000,24000.000000,23400.000000,23481.500000,22638.646484,13562
2016-09-14,23500.000000,23598.750000,22950.000000,23020.650391,22194.339844,25509
2016-09-15,23299.949219,23333.800781,22990.000000,23197.199219,22364.552734,9965
2016-09-16,23300.000000,23600.150391,23116.800781,23438.099609,22596.806641,20666
2016-09-19,23450.000000,23450.000000,23153.800781,23392.849609,22553.179688,13319
2016-09-20,23500.000000,23500.000000,22991.000000,23255.500000,22420.759766,9110
2016-09-21,23255.000000,23617.349609,23200.000000,23346.900391,22508.878906,19016
2016-09-22,23480.099609,23625.500000,23327.050781,23403.550781,22563.498047,7690
2016-09-23,23403.000000,23501.150391,23226.750000,23340.099609,22502.322266,8147
2016-09-26,23299.500000,23333.599609,22720.900391,22844.699219,22024.707031,12090
2016-09-27,22902.050781,23100.000000,22611.000000,22747.750000,21931.234375,6951
2016-09-28,22700.050781,23320.000000,22621.500000,23189.449219,22357.083984,21508
2016-09-29,23330.099609,23590.000000,22459.500000,22634.199219,21821.759766,27601
2016-09-30,22737.000000,22903.400391,22524.050781,22797.849609,21979.535156,10748
2016-10-03,22930.000000,23127.000000,22695.699219,22752.949219,21936.248047,20044
2016-10-04,22950.000000,23040.000000,22702.400391,22838.349609,22018.583984,15870
2016-10-05,22860.000000,22935.000000,22707.050781,22803.599609,21985.080078,6767
2016-10-06,22850.000000,23550.000000,22761.000000,23098.349609,22269.250000,36818
2016-10-07,23100.000000,23205.000000,22860.199219,23135.550781,22305.117188,11285
2016-10-10,23160.000000,23220.550781,23030.050781,23101.550781,22272.335938,13865
2016-10-13,22900.000000,23037.949219,22716.000000,22784.099609,21966.279297,17617
2016-10-14,22840.000000,23006.449219,22650.000000,22803.849609,21985.322266,10420
2016-10-17,22879.949219,22879.949219,22060.000000,22150.900391,21355.810547,12647
2016-10-18,22250.000000,22563.199219,22180.000000,22485.650391,21678.544922,8992
2016-10-19,22508.300781,22600.000000,22210.000000,22376.150391,21572.974609,9333
2016-10-20,22433.000000,22689.949219,22294.500000,22406.400391,21602.138672,4992
2016-10-21,22406.400391,22668.800781,22240.000000,22633.599609,21821.183594,7370
2016-10-24,22600.000000,23098.849609,22504.750000,22936.349609,22113.066406,14343
2016-10-25,22936.400391,22938.650391,22551.000000,22622.550781,21810.531250,6098
2016-10-26,22625.000000,22654.900391,22378.500000,22462.150391,21655.886719,6781
2016-10-27,22460.000000,22507.050781,22100.000000,22207.750000,21410.619141,12314
2016-10-28,22349.000000,22381.449219,21800.000000,21891.050781,21105.287109,14299
2016-11-01,21900.000000,22377.599609,21815.000000,22314.199219,21513.246094,15876
2016-11-02,22199.949219,22199.949219,21650.000000,21678.949219,20900.800781,9251
2016-11-03,21700.000000,21875.000000,21410.000000,21510.250000,20738.154297,10490
2016-11-04,21500.000000,21750.000000,20921.699219,21511.000000,20738.876953,12202
2016-11-07,21670.000000,22221.000000,21300.000000,21422.599609,20653.650391,19171
2016-11-08,21550.000000,21800.000000,21406.000000,21580.900391,20806.271484,9100
2016-11-09,20400.000000,21399.000000,19593.000000,21259.400391,20496.310547,29109
2016-11-10,22200.000000,22200.000000,20675.199219,20866.349609,20117.367188,19765
2016-11-11,20700.000000,20999.949219,19902.650391,20023.000000,19304.287109,21086
2016-11-15,20150.000000,20280.000000,19311.050781,19511.199219,18810.859375,14998
2016-11-16,19700.000000,19800.000000,19130.000000,19174.250000,18486.003906,16487
2016-11-17,19200.000000,19579.949219,18966.000000,19016.750000,18334.158203,20250
2016-11-18,19061.000000,19342.400391,18905.599609,19226.849609,18536.714844,15036
2016-11-21,19500.000000,19500.000000,18233.750000,18407.900391,17747.162109,18215
2016-11-22,18500.500000,18750.000000,17671.599609,18523.800781,17858.902344,21669
2016-11-23,18690.000000,19061.250000,18477.550781,18975.150391,18294.052734,15582
2016-11-24,18900.000000,19333.949219,18627.699219,18828.050781,18152.232422,17981
2016-11-25,18852.000000,19075.000000,18750.000000,18840.900391,18164.619141,11669
2016-11-28,18940.000000,19490.250000,18900.000000,19407.550781,18710.929688,11037
2016-11-29,19475.000000,20327.699219,19300.000000,20171.099609,19447.072266,24774
2016-11-30,20340.500000,20579.000000,20150.000000,20525.349609,19788.605469,27498
2016-12-01,20511.000000,20550.000000,20180.000000,20382.300781,19650.689453,17813
2016-12-02,20339.000000,20662.150391,20000.000000,20361.650391,19630.783203,10905
2016-12-05,20300.000000,20980.000000,20300.000000,20850.800781,20102.375000,21038
2016-12-06,20990.000000,20998.000000,20400.500000,20465.599609,19731.001953,10891
2016-12-07,20675.000000,20700.000000,20171.199219,20253.500000,19526.513672,9624
2016-12-08,20450.000000,21300.000000,20400.500000,20922.599609,20171.597656,19477
2016-12-09,20922.099609,20943.349609,20501.000000,20739.050781,19994.634766,10307
2016-12-12,20700.000000,21248.949219,20500.000000,20764.900391,20019.560547,15397
2016-12-13,20780.000000,21000.000000,20451.750000,20916.599609,20165.810547,10935
2016-12-14,20987.000000,21049.050781,20300.000000,20366.199219,19635.169922,8939
2016-12-15,20239.000000,20500.000000,19800.000000,19974.849609,19257.867188,17422
2016-12-16,20050.000000,20289.000000,19910.000000,20123.449219,19401.128906,16707
2016-12-19,20187.000000,20187.000000,19737.349609,19822.199219,19110.695313,8890
2016-12-20,19750.000000,19750.000000,19150.949219,19235.699219,18545.250000,29631
2016-12-21,19340.000000,19600.000000,19240.000000,19314.250000,18620.980469,12884
2016-12-22,19350.000000,19399.900391,18973.349609,19234.949219,18544.525391,9509
2016-12-23,19314.000000,19880.000000,19225.199219,19715.949219,19008.261719,14261
2016-12-26,19600.000000,19650.000000,19235.050781,19318.250000,18624.835938,9934
2016-12-27,19250.000000,20300.050781,19250.000000,19958.800781,19242.392578,15170
2016-12-28,19960.000000,20485.849609,19960.000000,20172.000000,19447.941406,15350
2016-12-29,20200.000000,20717.099609,20197.750000,20650.000000,19908.785156,14150
2016-12-30,20700.000000,21200.000000,20650.000000,21049.949219,20294.376953,19048
2017-01-02,21200.000000,21285.050781,20839.949219,21096.099609,20338.869141,9070
2017-01-03,21095.000000,21154.250000,20745.000000,20798.599609,20052.046875,7701
2017-01-04,20900.000000,20999.949219,20020.000000,20336.800781,19606.824219,23297
2017-01-05,20530.000000,21000.000000,20410.099609,20903.800781,20153.476563,15126
2017-01-06,20750.000000,21949.000000,20715.000000,21111.300781,20353.525391,16352
2017-01-09,21280.000000,21299.650391,20740.050781,20904.300781,20153.957031,6288
2017-01-10,21051.849609,21224.000000,20908.050781,21146.349609,20387.316406,6876
2017-01-11,21274.000000,21274.000000,20934.849609,21194.400391,20433.640625,10729
2017-01-12,21194.400391,21570.000000,21105.300781,21449.300781,20679.394531,11682
2017-01-13,21499.000000,21499.000000,21144.699219,21270.000000,20506.529297,5416
2017-01-16,21300.000000,22100.000000,21001.000000,21478.800781,20707.833984,12358
2017-01-17,21510.000000,21765.050781,21199.949219,21416.199219,20647.482422,7806
2017-01-18,21349.949219,21589.699219,21001.050781,21100.900391,20343.500000,12980
2017-01-19,21100.900391,21345.000000,21012.000000,21245.000000,20482.425781,6799
2017-01-20,21250.000000,21607.000000,20990.000000,21301.900391,20537.283203,19780
2017-01-23,21301.900391,21393.000000,21022.400391,21266.250000,20502.914063,17178
2017-01-24,21390.000000,21915.000000,21300.599609,21819.449219,21036.255859,11537
2017-01-25,21848.000000,23035.000000,21666.199219,22877.949219,22056.761719,47992
2017-01-27,22861.000000,22950.000000,22234.000000,22459.699219,21653.523438,25267
2017-01-30,22370.000000,22445.000000,22101.050781,22254.949219,21456.123047,9050
2017-01-31,22254.949219,22544.699219,22070.000000,22130.750000,21336.382813,14254
2017-02-01,22319.000000,24000.000000,22181.300781,23299.699219,22463.371094,25976
