Date,sma_10,wma_5,momentum_10,stck,stcd,rsi_14,ema_20,ema_50,macd,exp,cci_14,cci_21,cci_50,trend
2013-02-27,213.81000210000002,210.01111433333332,-4.699996999999996,38.11564403064857,27.57218495394231,48.11678064359931,213.08846496929252,206.18140265232336,0.7670229008139131,3.3455064199003774,-113.24433065190804,-134.6708931635569,11.00098277857119,1
2013-02-28,213.2200012,209.2000000666667,-6.200012000000015,30.406787169455455,22.840810400034684,46.92921278120835,212.69591211507418,206.29062843066362,0.39419778055381016,2.9519986013208355,-67.32234730901469,-87.57430647314206,18.595984328949925,-1
2013-03-01,212.69666740000002,209.09555559999998,-1.9666599999999903,36.61668465167812,35.04637195059406,48.04170228050985,212.43280943744807,206.43347962946115,0.17471964040069565,2.5816947398648167,-89.92288025094831,-91.31933177059514,13.002839507198637,1
2013-03-04,212.310002,208.75777979999998,-11.766662999999994,24.411155221034512,30.478209014056038,46.00061802685796,212.0138123481673,206.4962192518352,-0.15079374735915962,2.2173629415682865,-83.25700505931368,-88.5177490603967,8.569939759362548,-1
2013-03-05,211.4366683,209.69111226666666,-8.300003000000004,43.89719031679611,34.97501006316959,49.67652655483144,211.92360793405615,206.6754524576456,-0.16213243295609914,1.9000968916317018,-47.550074064199876,-53.76397206400376,12.838434122047882,1
2013-03-06,210.7633345,210.69111113333335,-2.1000060000000076,53.961419869868045,40.7565884692329,51.51242277492531,211.99120060700318,206.9090947534242,-0.04419223012800444,1.640858342063741,4.542616778493963,2.016784872817308,23.926661156998204,1
2013-03-07,210.6433348,211.82666906666668,-2.3999939999999924,59.74306251576288,52.53389090080902,52.58263601572726,212.13807102538382,207.16886907681933,0.12051026758777539,1.4381452654669455,7.650591116541787,5.277690507189001,20.726624482331566,1
2013-03-08,210.7666686,213.86889233333332,5.233338000000003,83.08352604212104,65.59600280925066,56.734337406131196,212.6169854039187,207.56093977968916,0.5380157997857395,1.318128003376118,78.9263164161953,85.31396232824707,42.899854588070504,1
2013-03-11,211.23666830000002,215.25111273333331,12.399993999999992,81.93829356284522,74.92162737357638,55.959787634073,212.9994945083074,207.91671982754448,0.8164443187467327,1.2512368454255332,94.91737160745247,93.27572235921694,46.175843276227184,-1
2013-03-12,212.4766677,216.0600004,6.466658999999993,95.87622991285691,86.96601650594107,55.959787634073,213.3455741741829,208.2585477166604,1.0252821120210456,1.2211095476382683,91.07992886654073,71.57504410421444,38.41291435890329,-1
